dataset,nb_class,model,iteration,thread_time,process_time,raw_time,liczba_regul,srednia_dlugosc_reguly,suma_warunkow,train_acc,test_acc,train_bacc,test_bacc
airlines_100k,2,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-3,8,22.412,22.412,22.412,6.0,1.333,8.0,0.676,0.666,0.622,0.614
airlines_100k,2,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-3,9,21.318,21.318,21.318,5.0,1.4,7.0,0.701,0.708,0.612,0.623
airlines_100k,2,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-5,0,55.775,55.775,55.775,10.0,1.5,15.0,0.64,0.636,0.631,0.63
airlines_100k,2,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-5,1,44.384,44.384,44.384,10.0,1.5,15.0,0.639,0.64,0.631,0.627
airlines_100k,2,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-5,2,44.91,44.91,44.91,10.0,1.5,15.0,0.643,0.645,0.631,0.628
airlines_100k,2,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-5,3,47.261,47.261,47.261,9.0,1.444,13.0,0.638,0.636,0.631,0.631
airlines_100k,2,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-5,4,40.588,40.588,40.588,9.0,1.444,13.0,0.657,0.651,0.629,0.621
airlines_100k,2,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-5,5,44.838,44.838,44.838,10.0,1.6,16.0,0.643,0.646,0.63,0.636
airlines_100k,2,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-5,6,41.447,41.447,41.447,10.0,1.6,16.0,0.639,0.644,0.631,0.628
airlines_100k,2,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-5,7,43.522,43.522,43.522,10.0,1.4,14.0,0.642,0.643,0.629,0.637
airlines_100k,2,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-5,8,44.04,44.04,44.04,10.0,1.5,15.0,0.64,0.63,0.631,0.622
airlines_100k,2,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-5,9,41.267,41.267,41.267,10.0,1.4,14.0,0.639,0.646,0.629,0.64
airlines_100k,2,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-50perOrgRules,0,165.31,165.31,165.31,26.0,1.692,44.0,0.642,0.638,0.631,0.63
airlines_100k,2,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-50perOrgRules,1,148.784,148.784,148.784,26.0,1.731,45.0,0.641,0.642,0.631,0.627
airlines_100k,2,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-50perOrgRules,2,134.733,134.733,134.733,22.0,1.682,37.0,0.641,0.642,0.631,0.628
airlines_100k,2,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-50perOrgRules,3,188.192,188.192,188.192,28.0,1.536,43.0,0.607,0.603,0.633,0.628
airlines_100k,2,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-50perOrgRules,4,152.33,152.33,152.33,24.0,1.5,36.0,0.63,0.623,0.632,0.623
airlines_100k,2,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-50perOrgRules,5,153.219,153.219,153.219,26.0,1.731,45.0,0.641,0.646,0.63,0.638
airlines_100k,2,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-50perOrgRules,6,176.156,176.156,176.156,28.0,1.714,48.0,0.639,0.643,0.631,0.628
airlines_100k,2,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-50perOrgRules,7,192.508,192.508,192.508,28.0,1.714,48.0,0.642,0.643,0.63,0.639
airlines_100k,2,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-50perOrgRules,8,173.545,173.545,173.545,26.0,1.654,43.0,0.639,0.63,0.631,0.623
airlines_100k,2,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-50perOrgRules,9,168.324,168.324,168.324,26.0,1.731,45.0,0.633,0.643,0.63,0.644
airlines_100k,2,RuleKit_mincov-5_measure-C2,0,14132.492,14132.492,14132.492,6437.0,2.342,15075.0,0.719,0.718,0.611,0.607
airlines_100k,2,RuleKit_mincov-5_measure-C2,1,14301.278,14301.278,14301.278,6269.0,2.332,14618.0,0.696,0.697,0.618,0.618
airlines_100k,2,RuleKit_mincov-5_measure-C2,2,13897.495,13897.495,13897.495,6443.0,2.352,15155.0,0.717,0.716,0.611,0.606
airlines_100k,2,RuleKit_mincov-5_measure-C2,3,13626.119,13626.119,13626.119,6050.0,2.298,13905.0,0.692,0.691,0.621,0.618
airlines_100k,2,RuleKit_mincov-5_measure-C2,4,13663.421,13663.421,13663.421,6360.0,2.314,14720.0,0.721,0.711,0.612,0.597
airlines_100k,2,RuleKit_mincov-5_measure-C2,5,14328.693,14328.693,14328.693,6501.0,2.347,15256.0,0.715,0.721,0.611,0.621
airlines_100k,2,RuleKit_mincov-5_measure-C2,6,14030.05,14030.05,14030.05,6138.0,2.305,14146.0,0.722,0.729,0.608,0.614
airlines_100k,2,RuleKit_mincov-5_measure-C2,7,13742.076,13742.076,13742.076,6234.0,2.328,14510.0,0.707,0.707,0.613,0.617
airlines_100k,2,RuleKit_mincov-5_measure-C2,8,11897.708,11897.708,11897.708,5528.0,2.326,12856.0,0.69,0.678,0.621,0.612
airlines_100k,2,RuleKit_mincov-5_measure-C2,9,17913.518,17913.518,17913.518,6826.0,2.338,15957.0,0.72,0.726,0.61,0.618
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-10,0,71.24,71.24,71.24,20.0,1.8,36.0,0.69,0.691,0.617,0.614
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-10,1,72.298,72.298,72.298,20.0,1.85,37.0,0.69,0.692,0.617,0.616
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-10,2,63.297,63.297,63.297,20.0,1.8,36.0,0.683,0.684,0.621,0.619
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-10,3,72.95,72.95,72.95,20.0,1.75,35.0,0.682,0.679,0.62,0.619
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-10,4,55.862,55.862,55.862,20.0,1.85,37.0,0.69,0.68,0.619,0.605
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-10,5,61.025,61.025,61.025,20.0,1.85,37.0,0.69,0.695,0.616,0.627
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-10,6,66.466,66.466,66.466,20.0,1.8,36.0,0.692,0.693,0.617,0.614
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-10,7,57.92,57.92,57.92,20.0,1.75,35.0,0.684,0.685,0.62,0.626
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-10,8,64.164,64.164,64.164,20.0,1.75,35.0,0.689,0.68,0.618,0.612
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-10,9,61.473,61.473,61.473,20.0,1.8,36.0,0.687,0.691,0.619,0.626
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-100,0,1200.09,1200.09,1200.09,200.0,1.88,376.0,0.707,0.708,0.614,0.61
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-100,1,987.782,987.782,987.782,200.0,1.885,377.0,0.708,0.708,0.614,0.614
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-100,2,955.823,955.823,955.823,200.0,1.88,376.0,0.704,0.706,0.614,0.612
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-100,3,962.673,962.673,962.673,200.0,1.845,369.0,0.707,0.706,0.614,0.61
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-100,4,955.016,955.016,955.016,200.0,1.86,372.0,0.708,0.701,0.615,0.604
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-100,5,913.77,913.77,913.77,200.0,1.86,372.0,0.708,0.714,0.612,0.624
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-100,6,953.156,953.156,953.156,200.0,1.855,371.0,0.705,0.709,0.614,0.615
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-100,7,920.989,920.989,920.989,200.0,1.905,381.0,0.706,0.706,0.613,0.617
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-100,8,902.085,902.085,902.085,200.0,1.8,360.0,0.704,0.693,0.615,0.608
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-100,9,910.62,910.62,910.62,200.0,1.85,370.0,0.706,0.712,0.613,0.622
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-10perOrgRules,0,5620.865,5620.865,5620.865,1288.0,1.919,2472.0,0.722,0.719,0.608,0.603
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-10perOrgRules,1,5659.634,5659.634,5659.634,1254.0,1.935,2427.0,0.721,0.723,0.609,0.612
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-10perOrgRules,2,5735.743,5735.743,5735.743,1288.0,1.941,2500.0,0.72,0.719,0.609,0.604
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-10perOrgRules,3,5559.98,5559.98,5559.98,1210.0,1.924,2328.0,0.72,0.719,0.609,0.604
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-10perOrgRules,4,5829.55,5829.55,5829.55,1272.0,1.951,2482.0,0.722,0.714,0.61,0.597
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-10perOrgRules,5,5811.079,5811.079,5811.079,1300.0,1.966,2556.0,0.721,0.726,0.607,0.617
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-10perOrgRules,6,5792.283,5792.283,5792.283,1228.0,1.901,2334.0,0.718,0.723,0.609,0.615
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-10perOrgRules,7,5716.555,5716.555,5716.555,1246.0,1.933,2408.0,0.722,0.722,0.608,0.609
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-10perOrgRules,8,5170.27,5170.27,5170.27,1106.0,1.874,2073.0,0.719,0.708,0.611,0.601
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-10perOrgRules,9,5988.614,5988.614,5988.614,1366.0,1.942,2653.0,0.719,0.728,0.607,0.62
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-25perOrgRules,0,9336.967,9336.967,9336.967,3218.0,2.174,6997.0,0.716,0.715,0.611,0.608
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-25perOrgRules,1,8729.408,8729.408,8729.408,3096.0,2.206,6829.0,0.717,0.72,0.61,0.614
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-25perOrgRules,2,9377.236,9377.236,9377.236,3222.0,2.198,7081.0,0.714,0.714,0.612,0.607
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-25perOrgRules,3,9248.568,9248.568,9248.568,3009.0,2.156,6488.0,0.717,0.713,0.612,0.604
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-25perOrgRules,4,9133.583,9133.583,9133.583,3180.0,2.226,7079.0,0.721,0.711,0.612,0.598
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-25perOrgRules,5,9194.864,9194.864,9194.864,3205.0,2.225,7130.0,0.717,0.723,0.61,0.621
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-25perOrgRules,6,9515.473,9515.473,9515.473,3070.0,2.149,6597.0,0.714,0.72,0.611,0.616
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-25perOrgRules,7,9481.638,9481.638,9481.638,3118.0,2.161,6737.0,0.714,0.714,0.611,0.615
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-25perOrgRules,8,8540.198,8540.198,8540.198,2763.0,2.128,5880.0,0.717,0.708,0.612,0.603
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-25perOrgRules,9,9454.833,9454.833,9454.833,3414.0,2.224,7594.0,0.72,0.727,0.609,0.618
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-3,0,6.524,6.524,6.524,5.0,1.6,8.0,0.652,0.651,0.626,0.624
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-3,1,14.345,14.345,14.345,5.0,1.6,8.0,0.654,0.654,0.626,0.623
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-3,2,5.492,5.492,5.492,5.0,1.6,8.0,0.651,0.655,0.626,0.624
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-3,3,0.507,0.507,0.507,5.0,1.6,8.0,0.652,0.651,0.626,0.627
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-3,4,10.529,10.529,10.529,5.0,1.6,8.0,0.653,0.647,0.627,0.621
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-3,5,1.011,1.011,1.011,5.0,1.4,7.0,0.652,0.654,0.625,0.632
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-3,6,0.444,0.444,0.444,5.0,1.6,8.0,0.652,0.658,0.626,0.625
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-3,7,5.37,5.37,5.37,5.0,1.6,8.0,0.652,0.653,0.625,0.63
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-3,8,0.446,0.446,0.446,6.0,1.333,8.0,0.653,0.643,0.627,0.619
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-3,9,5.906,5.906,5.906,5.0,1.6,8.0,0.651,0.656,0.625,0.633
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-5,0,17.201,17.201,17.201,9.0,1.778,16.0,0.724,0.72,0.606,0.597
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-5,1,1.471,1.471,1.471,10.0,1.7,17.0,0.724,0.727,0.605,0.609
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-5,2,13.789,13.789,13.789,9.0,1.778,16.0,0.723,0.72,0.607,0.597
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-5,3,13.18,13.18,13.18,10.0,1.7,17.0,0.722,0.72,0.607,0.603
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-5,4,11.507,11.507,11.507,9.0,1.667,15.0,0.725,0.717,0.606,0.594
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-5,5,22.48,22.48,22.48,10.0,1.7,17.0,0.724,0.727,0.604,0.612
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-5,6,9.197,9.197,9.197,10.0,1.7,17.0,0.724,0.728,0.604,0.609
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-5,7,2.148,2.148,2.148,9.0,1.778,16.0,0.725,0.722,0.604,0.604
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-5,8,11.295,11.295,11.295,10.0,1.7,17.0,0.725,0.719,0.605,0.603
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-5,9,6.734,6.734,6.734,10.0,1.7,17.0,0.723,0.731,0.604,0.616
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-50perOrgRules,0,10750.094,10750.094,10750.094,6256.0,2.475,15482.0,0.722,0.72,0.61,0.605
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-50perOrgRules,1,10992.135,10992.135,10992.135,6006.0,2.451,14718.0,0.72,0.723,0.61,0.614
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-50perOrgRules,2,11414.165,11414.165,11414.165,6444.0,2.512,16186.0,0.716,0.716,0.612,0.607
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-50perOrgRules,3,10924.478,10924.478,10924.478,5892.0,2.451,14444.0,0.722,0.717,0.612,0.604
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-50perOrgRules,4,11390.607,11390.607,11390.607,6207.0,2.471,15335.0,0.722,0.713,0.612,0.597
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-50perOrgRules,5,11705.126,11705.126,11705.126,6501.0,2.504,16279.0,0.718,0.722,0.61,0.62
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-50perOrgRules,6,9804.702,9804.702,9804.702,6127.0,2.518,15429.0,0.737,0.741,0.604,0.607
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-50perOrgRules,7,11117.706,11117.706,11117.706,6207.0,2.495,15486.0,0.696,0.697,0.617,0.621
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-50perOrgRules,8,10378.899,10378.899,10378.899,5401.0,2.394,12932.0,0.719,0.708,0.612,0.602
airlines_100k,2,RuleKit_mincov-5_measure-C2_maxNbRules-50perOrgRules,9,11553.367,11553.367,11553.367,6656.0,2.499,16635.0,0.727,0.735,0.607,0.618
airlines_100k,2,RuleKit_mincov-5_measure-Correlation,0,10068.532,10068.532,10068.532,794.0,1.152,915.0,0.64,0.638,0.629,0.63
airlines_100k,2,RuleKit_mincov-5_measure-Correlation,1,9545.809,9545.809,9545.809,761.0,1.151,876.0,0.595,0.597,0.633,0.629
airlines_100k,2,RuleKit_mincov-5_measure-Correlation,2,8938.931,8938.931,8938.931,737.0,1.167,860.0,0.587,0.593,0.632,0.632
airlines_100k,2,RuleKit_mincov-5_measure-Correlation,3,9229.636,9229.636,9229.636,744.0,1.067,794.0,0.605,0.601,0.632,0.628
airlines_100k,2,RuleKit_mincov-5_measure-Correlation,4,9705.074,9705.074,9705.074,762.0,1.056,805.0,0.651,0.644,0.628,0.62
airlines_100k,2,RuleKit_mincov-5_measure-Correlation,5,9802.571,9802.571,9802.571,785.0,1.159,910.0,0.597,0.609,0.631,0.644
airlines_100k,2,RuleKit_mincov-5_measure-Correlation,6,10216.166,10216.166,10216.166,813.0,1.171,952.0,0.641,0.645,0.629,0.625
airlines_100k,2,RuleKit_mincov-5_measure-Correlation,7,9373.762,9373.762,9373.762,764.0,1.145,875.0,0.636,0.637,0.629,0.638
airlines_100k,2,RuleKit_mincov-5_measure-Correlation,8,4314.761,4314.761,4314.761,383.0,1.183,453.0,0.288,0.282,0.549,0.544
airlines_100k,2,RuleKit_mincov-5_measure-Correlation,9,4138.866,4138.866,4138.866,366.0,1.087,398.0,0.266,0.266,0.539,0.54
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-10,0,150.355,150.355,150.355,20.0,1.75,35.0,0.609,0.607,0.633,0.634
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-10,1,131.591,131.591,131.591,20.0,1.75,35.0,0.641,0.64,0.631,0.627
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-10,2,118.036,118.036,118.036,20.0,1.75,35.0,0.643,0.644,0.631,0.628
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-10,3,124.33,124.33,124.33,20.0,1.55,31.0,0.606,0.602,0.633,0.628
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-10,4,123.992,123.992,123.992,20.0,1.5,30.0,0.643,0.638,0.632,0.623
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-10,5,114.313,114.313,114.313,20.0,1.65,33.0,0.638,0.642,0.63,0.637
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-10,6,113.876,113.876,113.876,20.0,1.7,34.0,0.637,0.642,0.631,0.627
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-10,7,128.679,128.679,128.679,20.0,1.55,31.0,0.628,0.63,0.63,0.639
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-10,8,123.564,123.564,123.564,20.0,1.65,33.0,0.631,0.621,0.632,0.621
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-10,9,113.005,113.005,113.005,20.0,1.75,35.0,0.605,0.611,0.632,0.642
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-100,0,1947.195,1947.195,1947.195,200.0,1.62,324.0,0.618,0.612,0.632,0.629
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-100,1,1841.265,1841.265,1841.265,199.0,1.744,347.0,0.601,0.601,0.634,0.628
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-100,2,1792.651,1792.651,1792.651,200.0,1.675,335.0,0.609,0.612,0.634,0.631
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-100,3,1874.214,1874.214,1874.214,199.0,1.412,281.0,0.61,0.607,0.633,0.631
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-100,4,1848.176,1848.176,1848.176,200.0,1.41,282.0,0.601,0.589,0.635,0.622
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-100,5,1827.451,1827.451,1827.451,199.0,1.709,340.0,0.64,0.644,0.631,0.638
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-100,6,1844.918,1844.918,1844.918,198.0,1.732,343.0,0.602,0.602,0.634,0.627
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-100,7,1764.366,1764.366,1764.366,199.0,1.714,341.0,0.6,0.599,0.633,0.64
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-100,8,1818.042,1818.042,1818.042,200.0,1.74,348.0,0.611,0.602,0.634,0.624
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-100,9,1765.273,1765.273,1765.273,199.0,1.688,336.0,0.602,0.606,0.632,0.643
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-10perOrgRules,0,1315.307,1315.307,1315.307,158.0,1.715,271.0,0.61,0.608,0.633,0.634
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-10perOrgRules,1,1279.763,1279.763,1279.763,152.0,1.783,271.0,0.611,0.613,0.634,0.631
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-10perOrgRules,2,1244.401,1244.401,1244.401,148.0,1.757,260.0,0.598,0.603,0.634,0.632
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-10perOrgRules,3,1296.509,1296.509,1296.509,148.0,1.453,215.0,0.603,0.6,0.633,0.63
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-10perOrgRules,4,1239.049,1239.049,1239.049,152.0,1.487,226.0,0.607,0.596,0.635,0.623
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-10perOrgRules,5,1388.725,1388.725,1388.725,158.0,1.728,273.0,0.641,0.644,0.631,0.638
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-10perOrgRules,6,1420.82,1420.82,1420.82,162.0,1.71,277.0,0.609,0.61,0.634,0.628
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-10perOrgRules,7,1260.368,1260.368,1260.368,152.0,1.704,259.0,0.597,0.598,0.633,0.641
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-10perOrgRules,8,564.703,564.703,564.703,76.0,1.763,134.0,0.618,0.609,0.632,0.623
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-10perOrgRules,9,562.632,562.632,562.632,74.0,1.784,132.0,0.609,0.615,0.632,0.643
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-25perOrgRules,0,3791.363,3791.363,3791.363,377.0,1.584,597.0,0.648,0.646,0.629,0.627
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-25perOrgRules,1,3709.575,3709.575,3709.575,367.0,1.594,585.0,0.643,0.644,0.631,0.627
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-25perOrgRules,2,3526.81,3526.81,3526.81,362.0,1.691,612.0,0.599,0.604,0.634,0.633
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-25perOrgRules,3,3703.406,3703.406,3703.406,367.0,1.346,494.0,0.609,0.606,0.633,0.63
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-25perOrgRules,4,3739.942,3739.942,3739.942,374.0,1.318,493.0,0.607,0.596,0.634,0.623
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-25perOrgRules,5,3813.787,3813.787,3813.787,379.0,1.607,609.0,0.639,0.644,0.63,0.637
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-25perOrgRules,6,4064.138,4064.138,4064.138,394.0,1.635,644.0,0.607,0.608,0.634,0.628
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-25perOrgRules,7,3755.547,3755.547,3755.547,362.0,1.492,540.0,0.61,0.612,0.63,0.638
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-25perOrgRules,8,1741.033,1741.033,1741.033,192.0,1.708,328.0,0.641,0.631,0.632,0.622
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-25perOrgRules,9,1652.33,1652.33,1652.33,184.0,1.712,315.0,0.604,0.609,0.632,0.643
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-3,0,15.668,15.668,15.668,5.0,1.4,7.0,0.676,0.676,0.621,0.619
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-3,1,13.284,13.284,13.284,5.0,1.4,7.0,0.669,0.673,0.622,0.625
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-3,2,13.499,13.499,13.499,5.0,1.4,7.0,0.676,0.677,0.621,0.62
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-3,3,14.131,14.131,14.131,5.0,1.4,7.0,0.676,0.673,0.621,0.62
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-3,4,12.335,12.335,12.335,6.0,1.333,8.0,0.704,0.694,0.615,0.602
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-3,5,6.316,6.316,6.316,5.0,1.6,8.0,0.707,0.712,0.612,0.622
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-3,6,14.495,14.495,14.495,5.0,1.4,7.0,0.686,0.689,0.616,0.616
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-3,7,21.153,21.153,21.153,6.0,1.5,9.0,0.678,0.678,0.62,0.623
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-3,8,22.034,22.034,22.034,6.0,1.333,8.0,0.676,0.666,0.622,0.614
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-3,9,22.079,22.079,22.079,5.0,1.4,7.0,0.701,0.708,0.612,0.623
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-5,0,56.731,56.731,56.731,10.0,1.5,15.0,0.64,0.636,0.631,0.63
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-5,1,44.324,44.324,44.324,10.0,1.5,15.0,0.639,0.64,0.631,0.627
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-5,2,44.8,44.8,44.8,10.0,1.5,15.0,0.643,0.645,0.631,0.628
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-5,3,45.133,45.133,45.133,9.0,1.444,13.0,0.638,0.636,0.631,0.631
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-5,4,41.154,41.154,41.154,9.0,1.444,13.0,0.657,0.651,0.629,0.621
airlines_100k,2,RuleKit_mincov-5_measure-Correlation_maxNbRules-5,5,45.813,45.813,45.813,10.0,1.6,16.0,0.643,0.646,0.63,0.636
